Image,xmin,ymin,xmax,ymax,Category,Label_SA,Label_CA,Valence,Arousal,Dominance
HECO_3151.png,266.3896104,186.1818182,525.7142857,768,Disgust,Neutral,Highly-Ca,3,6,7
HECO_3151.png,595.5324675,263.4805195,784.2077922,761.3506494,Peace,ExtremelyN-Sa,Neutral,4,5,5
HECO_3152.png,570.166065,191.4469697,871.8209386,676.3474026,Anger,Neutral,Mildly-Ca,4,6,7
HECO_3152.png,157.6086643,131.5735931,344.6642599,683,Peace,SlightlyN-Sa,Neutral,5,6,5
HECO_3152.png,325.4411552,102.745671,541.3314079,671.9123377,Disgust,ExtremelyN-Sa,Neutral,4,3,4
HECO_3153.png,264.0121212,122.6038961,485.8787879,649.4902597,Excitement,Extremely-Sa,Highly-Ca,8,10,9
HECO_3153.png,641.8060606,109.4123377,832.6424242,652.5941558,Fear,Extremely-Sa,Highly-Ca,4,8,8
HECO_3154.png,499.9480519,200.3116883,612.1558442,392.3116883,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3154.png,711.0649351,258.4935065,886.4415584,541.9220779,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_3154.png,301.2987013,193.6623377,395.2207792,345.7662338,Happiness,Slightly-Sa,Slightly-Ca,6,5,7
HECO_3155.png,236.0790051,133.3073593,457.8083394,462.0822511,Happiness,Slightly-Sa,Mildly-Ca,5,5,8
HECO_3155.png,591.1455743,134.8051948,882.5398683,627.5930736,Happiness,Slightly-Sa,Slightly-Ca,6,5,7
HECO_3156.png,398.7057778,292.1655844,733.6675556,755.4437229,Peace,ExtremelyN-Sa,Mildly-Ca,3,4,6
HECO_3157.png,64.20704529,34.58874459,488.2358016,663.8095238,Peace,Extremely-Sa,Mildly-Ca,6,6,8
HECO_3157.png,491.1804457,74.32900433,913.0007189,657.1861472,Disgust,Neutral,Highly-Ca,2,6,7
HECO_3158.png,16.41708907,116.3906926,311.5307748,447.0292208,Peace,SlightlyN-Sa,Neutral,5,4,6
HECO_3158.png,370.8501086,154.9404762,561.4134685,413.6688312,Peace,Extremely-Sa,Mildly-Ca,6,7,8
HECO_3159.png,879.7922078,65.66233766,1024,640,Excitement,Extremely-Sa,Highly-Ca,8,7,8
HECO_3160.png,53.91032609,275.9480519,247.9320652,588.4675325,Sadness,ExtremelyN-Sa,Slightly-Ca,2,2,4
HECO_3160.png,382.0842391,63.16883117,574.9972826,837.8181818,Fear,Neutral,Highly-Ca,3,6,7
HECO_3161.png,43.00938628,97.57142857,150.9545126,368.1103896,Fear,Slightly-Sa,Highly-Ca,3,7,7
HECO_3161.png,349.100361,73.91774892,510.2787004,365.8928571,Excitement,Extremely-Sa,Mildly-Ca,7,7,8
HECO_3161.png,502.8851986,46.56818182,596.7826715,345.9350649,Peace,Neutral,Mildly-Ca,4,6,7
HECO_3161.png,605.6548736,65.04761905,735.0411552,382.8939394,Fear,Slightly-Sa,Mildly-Ca,5,7,7
HECO_3162.png,527.2837545,232.8409091,699.5523466,466.4209957,Excitement,Extremely-Sa,Highly-Ca,8,8,10
HECO_3162.png,744.6527076,184.0551948,917.6606498,303.8019481,Peace,Extremely-Sa,Mildly-Ca,4,7,8
HECO_3163.png,38.78787879,178.4242424,516.4329004,1010.701299,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3164.png,212.5200623,9.974025974,613.8040502,709.8181818,Peace,ExtremelyN-Sa,Mildly-Ca,3,3,7
HECO_3165.png,13.85281385,16.62337662,658.8398268,991.8614719,Happiness,Neutral,Neutral,6,5,6
HECO_3166.png,209.7564103,210.8290043,329.5512821,440.525974,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3166.png,370.5769231,201.8051948,490.3717949,350.2878788,Peace,Neutral,Slightly-Ca,6,6,6
HECO_3166.png,62.06410256,274.8160173,251.6025641,654.6363636,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_3166.png,513.3461538,229.6969697,648.7307692,379.8203463,Disgust,ExtremelyN-Sa,Neutral,4,4,6
HECO_3166.png,743.9102564,242.8225108,983.5,717.8030303,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_3167.png,136.6302342,232.0544315,320.4996451,529.2148835,Peace,Slightly-Sa,Mildly-Ca,5,7,7
HECO_3167.png,446.9552874,224.7888948,566.8701207,516.1369174,Disgust,Neutral,Mildly-Ca,4,6,7
HECO_3168.png,808.5594809,171.9761905,964.3374189,591.2142857,Happiness,Extremely-Sa,Highly-Ca,8,7,7
HECO_3168.png,356.7296323,176.4047619,524.3201154,642.8809524,Happiness,Slightly-Sa,Slightly-Ca,5,6,7
HECO_3168.png,53.29488104,154.2619048,307.2645999,643.6190476,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3169.png,397.37781,71.27272727,657.2762872,469.2121212,Excitement,Extremely-Sa,Highly-Ca,8,10,9
HECO_3169.png,205.0529369,241.2878788,274.8542422,515.2424242,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_3169.png,87.72733865,207.1363636,175.3502538,535.2878788,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_3170.png,420.1558442,398.1298701,588.0519481,524.4675325,Peace,SlightlyN-Sa,Neutral,6,4,6
HECO_3171.png,324.5714286,324.1558442,475.012987,644.1558442,Happiness,Slightly-Sa,Slightly-Ca,6,5,7
HECO_3171.png,480,343.2727273,676.987013,575.1688312,Happiness,Neutral,Neutral,6,5,6
HECO_3171.png,765.0909091,297.5584416,987.012987,617.5584416,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_3171.png,81.87012987,257.6623377,323.7402597,737.2467532,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3172.png,8.311688312,361.2813853,192.2770563,842.2510823,Happiness,Extremely-Sa,Mildly-Ca,7,7,7
HECO_3172.png,473.7662338,321.3852814,617.8354978,523.0822511,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3172.png,837.2640693,371.2554113,1024,814.5454545,Happiness,Extremely-Sa,Mildly-Ca,6,8,8
HECO_3173.png,286.1392678,52.90909091,566.9490309,653.280303,Peace,SlightlyN-Sa,Slightly-Ca,4,5,6
HECO_3173.png,128.091888,68.34090909,330.9806174,654.75,Peace,Neutral,Slightly-Ca,4,5,7
HECO_3174.png,186.5974026,176.2077922,758.4415584,739.7402597,Happiness,Extremely-Sa,Mildly-Ca,6,7,8
HECO_3175.png,327.8961039,19.94805195,1005.298701,753.8701299,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3176.png,374.3517588,135.9469697,536.074659,404.1666667,Peace,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3177.png,24.51948052,101.4025974,314.5974026,749.7142857,Peace,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3177.png,440.9350649,320.8311688,829.9220779,762.1818182,Happiness,Extremely-Sa,Mildly-Ca,7,7,7
HECO_3178.png,16.49151172,311.2987013,301.257882,744.3019481,Peace,Neutral,Mildly-Ca,4,6,7
HECO_3178.png,307.8803557,368.4253247,431.2239289,554.7077922,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3178.png,523.1107518,356.8344156,669.632983,524.9025974,Happiness,Neutral,Slightly-Ca,5,5,7
HECO_3178.png,711.0234438,339.4480519,985.9207761,552.224026,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_3179.png,486.3685504,117.4242424,675.9049959,520.8603896,Peace,Neutral,Slightly-Ca,5,6,6
HECO_3179.png,324.5077805,390.0162338,512.3669124,772.4837662,Happiness,Slightly-Sa,Slightly-Ca,7,5,7
HECO_3179.png,687.6461916,83.87445887,867.1187551,757.3863636,Peace,Slightly-Sa,Mildly-Ca,5,5,8
HECO_3180.png,268.9137056,187.0909091,389.2095722,405.3636364,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_3180.png,412.2291516,242.7727273,562.2277012,460.3030303,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_3180.png,666.1870921,179.6666667,878.5612763,377.8939394,Anger,Slightly-Sa,Mildly-Ca,4,6,8
HECO_3181.png,49.45454545,386.4935065,267.2207792,663.2727273,Happiness,Extremely-Sa,Mildly-Ca,7,7,8
HECO_3181.png,504.1038961,403.1168831,721.038961,712.3116883,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3181.png,730.1818182,215.2727273,1017.766234,749.7142857,Happiness,Extremely-Sa,Mildly-Ca,6,6,8
HECO_3182.png,112.5083032,241.711039,412.6844765,484.1612554,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_3182.png,627.8353791,127.8777056,876.9963899,419.1136364,Disgust,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_3183.png,382.3711191,146.3571429,679.5898917,680.7824675,Fear,Slightly-Sa,Slightly-Ca,6,5,7
HECO_3183.png,787.5350181,168.5324675,1003.425271,675.6082251,Fear,Slightly-Sa,Slightly-Ca,5,6,7
HECO_3184.png,24.01171875,72.03463203,428.7113941,1009.593074,Happiness,Slightly-Sa,Mildly-Ca,7,6,7
HECO_3185.png,827.4599278,255.7554113,937.6231047,622.3874459,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3185.png,667.0209386,248.3636364,792.7104693,612.038961,Happiness,Slightly-Sa,Slightly-Ca,7,7,6
HECO_3185.png,414.9025271,316.3679654,510.2787004,605.3863636,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_3185.png,318.0476534,289.0183983,405.2909747,583.9502165,Happiness,Slightly-Sa,Slightly-Ca,5,6,7
HECO_3185.png,538.3740072,266.8430736,630.7927798,589.1244589,Happiness,Slightly-Sa,Slightly-Ca,6,5,8
HECO_3185.png,159.8267148,212.1439394,260.3783394,399.1558442,Happiness,Slightly-Sa,Slightly-Ca,7,7,6
HECO_3186.png,167.182016,84.63636364,545.1486584,675.6060606,Happiness,Extremely-Sa,Mildly-Ca,7,6,8
HECO_3186.png,549.6040609,119.530303,834.0072516,674.8636364,Happiness,Extremely-Sa,Mildly-Ca,7,7,8
HECO_3187.png,110.2902527,100.5281385,428.2108303,666.7380952,Happiness,Extremely-Sa,Mildly-Ca,7,7,8
HECO_3188.png,447.5385725,245.047619,749.4967556,669.452381,Happiness,Slightly-Sa,Slightly-Ca,7,5,7
HECO_3189.png,331.2207792,206.1298701,442.5974026,614.2337662,Peace,Extremely-Sa,Mildly-Ca,6,6,8
HECO_3190.png,626.3566787,104.9632035,1010.079422,676.3474026,Happiness,Extremely-Sa,Mildly-Ca,6,6,8
HECO_3190.png,353.5364621,142.6612554,616.0057762,473.8127706,Happiness,Extremely-Sa,Mildly-Ca,7,5,8
HECO_3191.png,255.7438616,474.3203463,464.1919136,800.1385281,Happiness,Extremely-Sa,Mildly-Ca,7,7,8
HECO_3192.png,318.7532468,29.09090909,528.2077922,443.012987,Happiness,ExtremelyN-Sa,Neutral,7,4,4
HECO_3193.png,604.7930786,403.7380952,768.6921413,667.9761905,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3193.png,341.2256669,337.3095238,460.0894016,549.8809524,Peace,Neutral,Slightly-Ca,4,6,6
HECO_3193.png,185.4477289,354.2857143,298.4051911,524.7857143,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3194.png,422.2960289,355.5443723,552.4216606,507.8149351,Peace,Neutral,Slightly-Ca,4,5,7
HECO_3194.png,658.1487365,341.5,777.1841155,477.508658,Peace,Neutral,Slightly-Ca,5,5,7
HECO_3194.png,292.9097473,332.6298701,417.8599278,520.3809524,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_3194.png,48.92418773,326.7164502,196.0548736,463.4642857,Peace,SlightlyN-Sa,Slightly-Ca,4,5,6
HECO_3195.png,26.00433213,384.3722944,218.9747292,681.521645,Peace,Extremely-Sa,Mildly-Ca,6,6,8
HECO_3195.png,332.0953069,235.0584416,467.3963899,417.6352814,Happiness,Neutral,Neutral,6,5,6
HECO_3195.png,465.1783394,249.8419913,587.9104693,402.8517316,Peace,SlightlyN-Sa,Slightly-Ca,4,5,6
HECO_3196.png,334.5454545,307.5324675,577.2467532,582.6493506,Happiness,Slightly-Sa,Slightly-Ca,6,5,7
HECO_3196.png,612.987013,241.038961,1009.038961,671.5844156,Happiness,Neutral,Slightly-Ca,5,5,7
HECO_3197.png,611.9108555,214.1558442,832.023005,479.0909091,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_3197.png,137.8231488,219.3073593,449.9554277,557.8354978,Happiness,Extremely-Sa,Mildly-Ca,6,6,8
HECO_3197.png,449.9554277,259.7835498,597.1876348,512.2077922,Happiness,Neutral,Slightly-Ca,5,5,7
HECO_3198.png,166.6493506,148.7792208,534.8571429,747.2207792,Happiness,Extremely-Sa,Mildly-Ca,7,7,8
HECO_3198.png,530.7012987,274.2857143,757.6103896,763.012987,Happiness,Neutral,Neutral,7,6,5
HECO_3199.png,255.2282217,255.0064935,437.3218143,647.0974026,Fear,Slightly-Sa,Mildly-Ca,4,7,7
HECO_3199.png,595.8243341,290.3831169,668.0719942,403.8831169,Peace,Neutral,Mildly-Ca,4,6,7
HECO_3199.png,750.6407487,322.0746753,895.8732901,552.7597403,Fear,SlightlyN-Sa,Mildly-Ca,3,6,6
HECO_3200.png,322.6799148,232.176674,515.9971611,469.0884031,Peace,SlightlyN-Sa,Slightly-Ca,4,4,7
HECO_3200.png,573.4109297,207.4680887,710.7679205,363.7135543,Disgust,SlightlyN-Sa,Slightly-Ca,4,5,6
HECO_3200.png,772.5422285,17.0666377,869.9276082,287.4076292,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_3201.png,581.1575931,273.6948052,686.7851003,565,Disgust,Neutral,Neutral,6,5,6
HECO_3201.png,358.1661891,242.8766234,490.9340974,645.7142857,Peace,SlightlyN-Sa,Slightly-Ca,4,5,6
HECO_3202.png,263.8961039,202.8051948,391.8961039,532.7792208,Peace,SlightlyN-Sa,Slightly-Ca,4,5,6
HECO_3202.png,17.87012987,273.4545455,199.8961039,746.3896104,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3202.png,758.4415584,196.1558442,1001.142857,708.987013,Happiness,Extremely-Sa,Mildly-Ca,6,6,8
HECO_3203.png,313.7662338,257.6623377,524.0519481,450.4935065,Peace,ExtremelyN-Sa,Mildly-Ca,3,4,6
HECO_3203.png,632.9350649,290.9090909,807.4805195,548.5714286,Peace,Neutral,Slightly-Ca,4,5,7
HECO_3203.png,16.20779221,148.7792208,294.6493506,758.025974,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3204.png,471.6650106,79.92567302,739.8381831,459.9899048,Peace,Neutral,Slightly-Ca,5,5,7
HECO_3205.png,242.4386668,89.76623377,528.5003551,904.3116883,Excitement,Extremely-Sa,Highly-Ca,8,7,7
HECO_3206.png,318.7532468,98.90909091,660.3636364,758.8571429,Happiness,Slightly-Sa,Slightly-Ca,6,6,7
HECO_3207.png,140.8831169,297.5584416,324.5714286,669.0909091,Peace,ExtremelyN-Sa,Neutral,5,4,5
HECO_3207.png,332.8831169,299.2207792,510.7532468,510.3376623,Peace,Neutral,Slightly-Ca,5,6,6
HECO_3207.png,627.1168831,252.6753247,764.2597403,403.1168831,Peace,Neutral,Slightly-Ca,5,5,7
HECO_3208.png,735.0411552,42.87229437,996.7711191,631.9967532,Anger,Neutral,Highly-Ca,3,6,7
HECO_3208.png,397.1581227,158.1839827,623.399278,582.4718615,Peace,Neutral,Slightly-Ca,5,5,7
HECO_3208.png,203.4483755,76.87445887,405.2909747,544.034632,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_3209.png,7.896103896,324.1558442,152.5194805,571.012987,Peace,Neutral,Mildly-Ca,4,6,7
HECO_3209.png,598.025974,451.3246753,816.6233766,753.038961,Peace,ExtremelyN-Sa,Neutral,4,4,6
HECO_3210.png,27.01298701,403.1168831,483.3246753,768,Happiness,ExtremelyN-Sa,Neutral,5,3,6
HECO_3210.png,591.3766234,251.8441558,885.6103896,668.2597403,Excitement,Extremely-Sa,Highly-Ca,8,7,7
HECO_3211.png,502.7534748,61.41125541,861.5654718,593.1428571,Excitement,Extremely-Sa,Highly-Ca,8,7,7
HECO_3212.png,150.6270818,250.5735931,442.7748009,672.3971861,Happiness,Neutral,Slightly-Ca,6,6,6
HECO_3212.png,505.801593,260.211039,691.9160029,452.2186147,Happiness,Extremely-Sa,Mildly-Ca,7,6,8
HECO_3212.png,729.7320782,291.3474026,895.8262129,679.0692641,Happiness,Extremely-Sa,Mildly-Ca,7,7,7
HECO_3213.png,566.226451,335.0649351,682.1693625,806.4935065,Peace,Neutral,Slightly-Ca,4,6,6
HECO_3213.png,224.2435775,346.7532468,382.0818268,798.7012987,Peace,SlightlyN-Sa,Slightly-Ca,4,4,7
HECO_3214.png,455.7249284,132.0779221,804.8825215,573.8051948,Excitement,Extremely-Sa,Highly-Ca,8,9,8
HECO_3214.png,40.55014327,144.5519481,270.1432665,509.2337662,Peace,Neutral,Slightly-Ca,5,5,7
HECO_3215.png,107.6363636,339.1168831,243.9480519,753.038961,Peace,Neutral,Slightly-Ca,5,5,7
HECO_3215.png,544,450.4935065,691.1168831,597.6103896,Fear,Neutral,Highly-Ca,3,6,7
HECO_3216.png,507.3212996,181.8376623,657.4093863,596.5162338,Disgust,Neutral,Mildly-Ca,3,7,6
HECO_3217.png,858.1818182,232.7272727,950.4415584,349.9220779,Disgust,Neutral,Mildly-Ca,3,5,7
HECO_3217.png,429.2987013,324.1558442,678.6493506,691.5324675,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_3218.png,127.6885952,247.1341991,348.0764457,498.7012987,Disgust,ExtremelyN-Sa,Highly-Ca,2,3,6
HECO_3218.png,412.3100905,238.2683983,699.1465391,912.0692641,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_3219.png,515.7402597,249.3506494,798.3376623,590.961039,Happiness,ExtremelyN-Sa,Neutral,7,3,5
HECO_3220.png,708.5714286,415.5844156,997.8181818,732.2597403,Peace,SlightlyN-Sa,Neutral,5,3,7
HECO_3221.png,183.1085714,111.9350649,367.4285714,339.4632035,Fear,ExtremelyN-Sa,Highly-Ca,2,3,6
HECO_3221.png,368.16,140.4675325,507.8628571,387.017316,Fear,ExtremelyN-Sa,Highly-Ca,2,3,7
HECO_3221.png,538.5828571,126.5670996,730.9485714,552.3593074,Sadness,ExtremelyN-Sa,Highly-Ca,1,3,6
HECO_3222.png,374.9776173,269.7997835,546.5068592,501.9015152,Happiness,Extremely-Sa,Mildly-Ca,8,4,8
HECO_3222.png,589.3891697,181.0984848,770.5299639,511.5108225,Happiness,Neutral,Neutral,7,4,6
HECO_3222.png,825.9812274,211.4047619,996.031769,496.7272727,Peace,Neutral,Slightly-Ca,5,5,7
HECO_3223.png,310.3030303,416.6926407,559.6536797,958.6147186,Happiness,Slightly-Sa,Slightly-Ca,7,5,7
HECO_3224.png,763.1364621,311.1937229,947.234657,660.8246753,Disgust,ExtremelyN-Sa,Highly-Ca,2,4,6
HECO_3224.png,618.9631769,221.7532468,722.4722022,444.9848485,Anger,ExtremelyN-Sa,Highly-Ca,1,6,6
HECO_3225.png,55.0571733,25.48917749,626.4529221,974.1298701,Happiness,Extremely-Sa,Highly-Ca,8,5,8
HECO_3226.png,23.49304482,441.4480519,579.8083462,691.4437229,Sadness,ExtremelyN-Sa,Highly-Ca,1,1,4
HECO_3226.png,644.698609,378.9491342,863.9010819,714.3863636,Happiness,Neutral,Slightly-Ca,7,4,7
HECO_3226.png,799.8021638,34.80952381,990.5162287,375.784632,Happiness,Slightly-Sa,Slightly-Ca,6,5,7
HECO_3227.png,107.6363636,293.4025974,358.6493506,620.0519481,Happiness,Neutral,Slightly-Ca,6,4,7
HECO_3227.png,622.961039,329.974026,932.1558442,722.2857143,Peace,Neutral,Slightly-Ca,5,4,7
HECO_3228.png,43.63636364,7.480519481,468.3636364,716.4675325,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_3228.png,550.6493506,103.0649351,1011.948052,755.5324675,Peace,SlightlyN-Sa,Mildly-Ca,3,5,6
HECO_3229.png,372.333092,40.03246753,613.3178856,415.1515152,Happiness,Extremely-Sa,Mildly-Ca,7,6,8
HECO_3229.png,87.60028965,111.2012987,373.0745836,664.2424242,Happiness,Neutral,Neutral,6,5,6
HECO_3230.png,333.3736501,84.75649351,705.6702664,664.0487013,Happiness,Extremely-Sa,Highly-Ca,8,6,8
HECO_3231.png,612.6991404,96.85714286,942.7851003,668.461039,Peace,Extremely-Sa,Mildly-Ca,5,6,8
HECO_3232.png,400.2077922,255.1688312,486.6493506,597.6103896,Peace,ExtremelyN-Sa,Neutral,4,4,5
HECO_3233.png,507.2760823,308.5057405,621.376863,600.6595867,Disgust,ExtremelyN-Sa,Mildly-Ca,2,4,5
HECO_3233.png,323.4066714,290.336969,417.8850248,587.5780712,Peace,ExtremelyN-Sa,Neutral,5,3,6
HECO_3234.png,73.32274368,215.8398268,229.3256318,668.2164502,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_3234.png,262.5963899,229.1450216,496.2310469,669.6948052,Excitement,Extremely-Sa,Highly-Ca,8,7,9
HECO_3234.png,633.0108303,165.5757576,827.4599278,671.1731602,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_3235.png,671.5844156,56.51948052,1012.779221,729.7662338,Happiness,Extremely-Sa,Mildly-Ca,7,6,8
HECO_3236.png,22.55661066,164.5238095,344.1928415,679.7824675,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_3236.png,692.0087655,187.70671,988.9612856,680.530303,Happiness,Slightly-Sa,Slightly-Ca,6,4,8
HECO_3237.png,573.9179811,195.3809524,873.5268139,731.4675325,Surprise,Extremely-Sa,Highly-Ca,9,8,7
HECO_3238.png,823.0557567,48.92857143,1017.430847,683.517316,Peace,Neutral,Slightly-Ca,5,6,6
HECO_3239.png,786.7012987,167.0649351,1024,721.4545455,Happiness,Neutral,Slightly-Ca,7,4,7
HECO_3239.png,8.311688312,178.7012987,362.8051948,743.0649351,Peace,SlightlyN-Sa,Neutral,5,4,6
HECO_3240.png,31.24692252,36.32575758,347.8638668,571.5746753,Fear,SlightlyN-Sa,Highly-Ca,2,6,6
HECO_3240.png,373.0745836,11.86147186,864.6835626,624.9512987,Peace,ExtremelyN-Sa,Neutral,5,3,6
HECO_3241.png,71.10469314,241.711039,397.1581227,611.2997835,Happiness,Slightly-Sa,Mildly-Ca,8,5,7
HECO_3241.png,675.1537906,242.4502165,902.8736462,578.775974,Happiness,Slightly-Sa,Slightly-Ca,6,5,7
HECO_3242.png,460.0519481,130.4935065,667.8441558,352.4155844,Happiness,Slightly-Sa,Mildly-Ca,8,5,7
HECO_3242.png,716.8831169,145.4545455,922.1818182,390.6493506,Sadness,ExtremelyN-Sa,Mildly-Ca,2,4,5
HECO_3243.png,581.4025974,251.8441558,829.0909091,518.6493506,Happiness,Neutral,Neutral,7,4,6
HECO_3243.png,8.727272727,225.2467532,223.1688312,748.0519481,Happiness,Extremely-Sa,Highly-Ca,8,7,7
HECO_3243.png,225.6623377,243.5324675,455.0649351,512,Excitement,Extremely-Sa,Highly-Ca,8,6,8
HECO_3244.png,320.2443845,100.2705628,454.5696316,559.3073593,Peace,Extremely-Sa,Highly-Ca,5,7,9
HECO_3244.png,466.5300988,63.47402597,608.2156334,328.4090909,Peace,Slightly-Sa,Slightly-Ca,5,6,7
HECO_3244.png,685.4986523,34.03679654,797.7430368,198.7012987,Happiness,Slightly-Sa,Slightly-Ca,7,7,6
HECO_3245.png,94.76389892,178.1417749,192.3581227,465.6818182,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_3245.png,217.4960289,184.0551948,354.2758123,328.9339827,Disgust,ExtremelyN-Sa,Mildly-Ca,2,4,5
HECO_3245.png,409.7270758,166.3149351,520.6296029,305.280303,Disgust,ExtremelyN-Sa,Highly-Ca,2,4,6
HECO_3245.png,627.0960289,89.44047619,719.5148014,317.1071429,Anger,Neutral,Highly-Ca,2,6,7
HECO_3246.png,48.40457589,694.8571429,181.4565239,882.1471861,Happiness,Neutral,Neutral,6,5,6
HECO_3246.png,310.0734071,670.4761905,449.7779525,872.1731602,Peace,SlightlyN-Sa,Neutral,5,4,6
HECO_3246.png,451.995485,687.0995671,570.633472,856.6580087,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_3246.png,579.5036019,565.1948052,680.4013291,837.8181818,Peace,Slightly-Sa,Mildly-Ca,5,7,7
HECO_3247.png,14.91407942,101.267316,359.4512635,652.6937229,Fear,Neutral,Mildly-Ca,3,5,7
HECO_3247.png,406.7696751,164.8365801,624.1386282,649.737013,Fear,ExtremelyN-Sa,Highly-Ca,2,4,6
HECO_3247.png,638.9256318,269.7997835,755.0036101,510.0324675,Excitement,Slightly-Sa,Mildly-Ca,8,8,5
HECO_3248.png,510.2429091,315.7056277,793.984,680.5541126,Disgust,SlightlyN-Sa,Highly-Ca,2,5,7
HECO_3248.png,493.1141818,168.2770563,612.2705455,302.3030303,Peace,ExtremelyN-Sa,Neutral,5,5,5
HECO_3248.png,53.72509091,295.6017316,337.4661818,664.9177489,Peace,Neutral,Slightly-Ca,5,6,6
HECO_3248.png,235.4385455,99.03030303,404.4916364,346.978355,Peace,SlightlyN-Sa,Neutral,5,4,6
HECO_3249.png,238.1298701,239.3766234,371.9480519,452.1558442,Disgust,ExtremelyN-Sa,Mildly-Ca,3,4,6
HECO_3249.png,361.974026,308.3636364,607.1688312,755.5324675,Peace,SlightlyN-Sa,Neutral,5,5,6
HECO_3249.png,664.5194805,244.3636364,958.7532468,649.1428571,Peace,Neutral,Slightly-Ca,5,4,7
HECO_3250.png,132.4707581,257.2337662,339.4888087,549.2088745,Excitement,Extremely-Sa,Highly-Ca,9,7,8
HECO_3250.png,384.5891697,252.0595238,556.1184116,489.3354978,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_3250.png,640.4043321,225.4491342,887.3472924,467.1601732,Happiness,Extremely-Sa,Mildly-Ca,7,6,8
HECO_3251.png,388.931401,92.98268398,641.221256,461.9458874,Excitement,Extremely-Sa,Highly-Ca,9,8,8
HECO_3252.png,310.4415584,278.4415584,632.9350649,744.7272727,Surprise,Extremely-Sa,Mildly-Ca,6,6,8
HECO_3252.png,16.20779221,320,295.4805195,752.2077922,Peace,SlightlyN-Sa,Neutral,5,4,6
HECO_3252.png,628.7792208,239.3766234,994.4935065,750.5454545,Happiness,Neutral,Slightly-Ca,7,5,6
HECO_3253.png,347.6258158,146.2575758,528.0696157,423.1818182,Peace,Neutral,Slightly-Ca,5,5,7
HECO_3253.png,671.3850616,118.7878788,975.8375635,627.3484848,Peace,Neutral,Slightly-Ca,5,5,7
HECO_3254.png,577.2467532,169.5584416,1022.753247,764.6753247,Happiness,Extremely-Sa,Mildly-Ca,7,7,7
HECO_3254.png,125.9220779,95.58441558,570.5974026,725.6103896,Happiness,Slightly-Sa,Mildly-Ca,8,7,6
HECO_3255.png,100.278936,303.2034632,391.798706,507.0562771,Happiness,Neutral,Neutral,7,4,6
HECO_3255.png,540.5032351,168.5281385,858.5248023,463.6363636,Happiness,Slightly-Sa,Mildly-Ca,8,6,6
